22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer MyStartPlay=-00:00:00:01 Synchro=false
22.01.2018 23:32:33:133 |2017522182734909| UCommon.SwitcherVideoPanels Command=1
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=2 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=3 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=4 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=5 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=6 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=7 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=8 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=9 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=10 Mark:=false SwitcherVideoPanels-2
22.01.2018 23:32:33:133 |2017522182734909| UCommon.TemplateToScreen-2 Clear
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.LoadClipEditingFromFile Start ClipName=defaultclip
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearTimeline
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLParameters.UpdateParameters
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=-1 IDTimeline=-1
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer TypeTL=tlDevise
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Edit.IDTimeline=1 Position=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Start
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Clear
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=21
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=3 IDTimeline=41
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Init Result=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Finish
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Draw
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.InitTimelines Start
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.WriteToBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearTimeline
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=-1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=2 Position=1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=2 Result=-1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=2
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=-1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=3
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=-1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.InitTimelines Finish
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawBitmap
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawTimelines
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer CurrentEvents : Number=-1 Image=
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=2 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=3 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=4 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=5 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=6 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=7 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=8 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=9 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=10 Mark:=false LoadDefaultClipToPlayer-2
22.01.2018 23:32:33:133 |2017522182734909| UCommon.TemplateToScreen-2 Clear
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer TemplateToScreen
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.AirDevices.Init TLZone.TLEditor.Index=1
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.SetValues
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadDefaultClipToPlayer œÛÒÚÓÈ ÍÎËÔ Á‡„ÛÊÂÌ.
22.01.2018 23:32:33:133 |2017522182734909| Message:WMEraseBackGround
22.01.2018 23:32:33:133 |2017522182734909| UInitForms.UpdatePanelPrepare
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Start
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Clear
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=21
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=3 IDTimeline=41
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Init Result=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Finish
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UGrid.initgrid Grid=GridGRTemplate Width=446
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.LoadGridFromFile Start FileName=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Temp\ImageTemplates.lst Grid=GridGRTemplate
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TGridRows.SetDefaultFonts
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.LoadGridFromFile Finish FileName=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Temp\ImageTemplates.lst Grid=GridGRTemplate
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201752614713643.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201752614713643.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20175261472191.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20175261472191.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201752614749387.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201752614749387.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20175261480899.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20175261480899.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113418392.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113418392.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113457723.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113457723.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113526744.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201753113526744.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20176321422664.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20176321422664.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20176321440111.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\20176321440111.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UGrid.TMyCell.LoadJpeg File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201764155155639.jpeg Width=128 Height=80
22.01.2018 23:32:33:133 |2017522182734909| UGrid.GridImageReload Grid=GridGRTemplate File=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Templates\201764155155639.jpeg
22.01.2018 23:32:33:133 |2017522182734909| UInitForms.UpdatePanelAir
22.01.2018 23:32:33:133 |2017522182734909| UCommon.TemplateToScreen-2 Clear
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.InitTimelines Start
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.WriteToBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearTimeline
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=2 Position=1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=2 Result=1
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=2
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=2
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=3
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=3
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearBuffer
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.InitTimelines Finish
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Start
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Clear
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=21
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Add Result=3 IDTimeline=41
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Init Result=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TTLNames.Draw Finish
22.01.2018 23:32:33:133 |2017522182734909| TForm1.Label2Click Finish
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.GridActvePLToPanel Clips GridPlayerRow=3
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.DeleteFilesMask Dir=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\Temp Mask=*.undo
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer ClearUndo
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer | —ÔËÒÓÍ ÍÎËÔÓ‚ | File: C:\¿–Ã\Clips\√Û‰·‡È, ¿ÏÂËÍ‡! ¬.¡ÛÚÛÒÓ‚. Goodbye, America. V. Butusov. old.avi | Clip: √Û‰·‡È, ¿ÏÂËÍ‡! ¬.¡ÛÚÛÒÓ‚ | ClipID=2017523115073 | Start=16:18:00:00 | Duration= 00:04:27:20
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer MyStartPlay= 16:18:00:00 Synchro=false
22.01.2018 23:32:33:133 |2017522182734909| UCommon.SetStatusClipInPlayer ClipID=2017523115073
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.SaveGridToFile Start FileName=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\PlayLists\PL2017529212615561.plst Grid=GridActPlayList
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.SaveGridToFile Finish FileName=G:\home\ARM_editor\¿–Ã –≈ƒ¿ “Œ–¿ VLC\Projects\2017522182734909\PlayLists\PL2017529212615561.plst Grid=GridActPlayList
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer SetStatusClipInPlayer ActiveClipID=2017523115073
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer FileExists Name=C:\¿–Ã\Clips\√Û‰·‡È, ¿ÏÂËÍ‡! ¬.¡ÛÚÛÒÓ‚. Goodbye, America. V. Butusov. old.avi
22.01.2018 23:32:33:133 |2017522182734909| UCommon.SwitcherVideoPanels Command=0
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer FileLoads Name=C:\¿–Ã\Clips\√Û‰·‡È, ¿ÏÂËÍ‡! ¬.¡ÛÚÛÒÓ‚. Goodbye, America. V. Butusov. old.avi
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.LoadClipEditingFromFile Start ClipName=2017523115073
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TNamesTL.Clear
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLZone.ClearTimeline
22.01.2018 23:32:33:133 |2017522182734909| UMyFiles.LoadClipEditingFromFile Finish ClipName=2017523115073
22.01.2018 23:32:33:133 |2017522182734909| UGRTimelines.TTLParameters.UpdateParameters
22.01.2018 23:32:33:133 |2017522182734909| UPlayer.MediaSetPosition (LoadClipsToPlayer) Position= 00:00:10:00|
22.01.2018 23:32:33:133 |2017522182734909| UPlayer.MediaPause mode=paused|
22.01.2018 23:32:33:133 |2017522182734909| UMain.StopMyTimer
22.01.2018 23:32:33:133 |2017522182734909| UActPlayList.LoadClipsToPlayer SetClipTimeParameters
22.01.2018 23:32:33:133 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
